NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
 8895,L, ,JANDAD-RN230,1002,21.9,     , 17, 3,2023,ONS
 8896,L, ,JANDAD-RN034, 998,24.7,     , 17, 3,2023,ONS
 8897,L,1,JANDADEOL026,1000,26.8, 31.5, 17, 3,2023,ONS
 8898,L, ,SFERN4-RN034, 998,24.4,     , 17, 3,2023,ONS
 8899,L,1,SFERN4EOL024,1000,26.4, 29.1, 17, 3,2023,ONS
 8900,L,1,ARCEL2UTE000, 989,-41.,  49.,  5, 2,2023,ONS
 8901,L,1,ARCEL3UTE000, 993,-41., 61.4,  5, 2,2023,ONS
 8902,L,1,ARCEL1UTE000, 990,-37.,  57.,  5, 2,2023,ONS
 8903,L, ,ARCEL--ES069,1003,-41.,     ,  5, 2,2023,ONS
 8904,L,1,CST1-2UTE002, 981,-41., 98.3,  5, 2,2023,ONS
 8905,L,1,CST3-4UTE002, 988,-42., 98.3,  5, 2,2023,ONS
 8906,L,1,SOL.--UTE002, 987,-41.,157.8,  5, 2,2023,ONS
 8907,L,1,CSTTRTUTE001,1019,-42., 15.5,  5, 2,2023,ONS
 8908,L, ,SOL---UTE013, 984,-42.,     ,  5, 2,2023,ONS
 8909,L, ,SOL----ES000, 984,-42.,     ,  5, 2,2023,ONS
 8910,L,1,VIANA1UTE010,1008,-40.,   0.,  5, 2,2023,ONS
 8911,L,1,VIANA2UTE010,1008,-40.,   0.,  5, 2,2023,ONS
 8971,L, ,VSTRZ--RN500,1015,52.7,     , 17, 3,2023,ONS
 8974,L, ,ZIMBA--PE230,1000,40.8,     , 14, 3,2023,ONS
 8980,L, ,FUTURA-BA500,1044,-1.1,     ,  2, 3,2023,ONS
 9001,L, ,MANHUA-MG138,1026,-39.,     , 10, 2,2023,ONS
 9002,L, ,BARROS-MG138, 995,-37.,     , 10, 2,2023,ONS
 9003,L, ,NEVES3-MG138,1004,-32.,     , 10, 2,2023,ONS
 9004,L, ,BCOCA3-MG230, 999,-34.,     , 10, 2,2023,ONS
 9005,L, ,GVA-T8-MG013,1021,-35.,     , 10, 2,2023,ONS
 9007,L, ,GVA-T9-MG013,1020,-35.,     , 10, 2,2023,ONS
 9008,L, ,CPENA--MG000,1031,-35.,     , 10, 2,2023,ONS
 9009,L, ,CPENA--MG013,1015,-36.,     , 10, 2,2023,ONS
 9010,L, ,IPATI1-MG000,1043,-34.,     , 10, 2,2023,ONS
 9011,L, ,IPATI1-MG013,1037,-35.,     , 10, 2,2023,ONS
 9012,L, ,SGONC3-MG013, 988,-30.,     , 10, 2,2023,ONS
 9013,L, ,JECEAB-MG345,1004,-32.,     , 10, 2,2023,ONS
 9014,L, ,C.PENA-MG069, 975,-33.,     , 10, 2,2023,ONS
 9015,L, ,NLIMA6-MG345,1012,-31.,     , 10, 2,2023,ONS
 9016,L, ,ITABTO-MG500,1066,-29.,     , 10, 2,2023,ONS
 9017,L, ,ITABTO-MG345,1008,-31.,     , 10, 2,2023,ONS
 9019,L, ,RIMA---MG138, 959,-21.,     , 10, 2,2023,ONS
 9020,L, ,ITABI2PCH013, 946,-43.,  1.4, 10, 2,2023,ONS
 9021,L, ,M.CONC-MG230,1013,-31.,     , 10, 2,2023,ONS
 9023,L, ,BETIM3-MG138,1006,-32.,     , 10, 2,2023,ONS
 9024,L, ,ITABI4-MG230,1016,-30.,     , 10, 2,2023,ONS
 9025,L, ,LINHA--ES138,1007,-45.,     ,  5, 2,2023,ONS
 9026,L,1,LINH--UTE024,1007,-45.,   0.,  5, 2,2023,ONS
 9027,L, ,BETIM5BIO138,1015,-34.,     , 10, 2,2023,ONS
 9028,L, ,IGARA2-MG138,1001,-33.,     , 10, 2,2023,ONS
 9029,L, ,MLEME--MG138,1002,-33.,     , 10, 2,2023,ONS
 9030,L, ,TIMOT-TAP230,1009,-33.,     , 10, 2,2023,ONS
 9031,L, ,TIMOT1-MG013,1038,-35.,     , 10, 2,2023,ONS
 9032,L, ,TIMOT1-MG000,1041,-34.,     , 10, 2,2023,ONS
 9033,L, ,TIMOT2-MG000,1030,-35.,     , 10, 2,2023,ONS
 9034,L,1,EMBORCSIN000, 987,-2.6,   0., 10, 2,2023,ONS
 9035,L,1,NPONTESIN000, 985,-6.2,   0., 10, 2,2023,ONS
 9036,L, ,TIMOT2-MG013,1016,-36.,     , 10, 2,2023,ONS
 9037,L,1,VGRANDSIN000, 988,-9.3,   0., 10, 2,2023,ONS
 9038,L,1,SANTONPCH069, 990,-45.,   5., 16, 2,2023,ONS
 9039,L, ,PCH COLE-GER, 982,-25.,     , 16, 2,2023,ONS
 9040,L, ,UMINA1-MG230,1010,-33.,  24., 10, 2,2023,ONS
 9041,L,1,IRAPE-SIN000, 995,-10.,   0., 10, 2,2023,ONS
 9042,L, ,MCLAR-TAP138,1024,-15.,     , 10, 2,2023,ONS
 9043,L, ,MAR1-A-MG138,1007,-34.,     , 10, 2,2023,ONS
 9044,L, ,MAR1-B-MG138,1032,-33.,     , 10, 2,2023,ONS
 9045,L, ,UMINA2-MG230,1009,-33.,  55., 10, 2,2023,ONS
 9046,L, ,TAQCO-TAP138,1012,-33.,     , 10, 2,2023,ONS
 9048,L, ,IBIA2--MG138,1011,-25.,     , 10, 2,2023,ONS
 9049,L, ,SGOTA2-MG138,1017,-19.,     , 10, 2,2023,ONS
 9050,L, ,IPATI2-MG000,1025,-34.,     , 10, 2,2023,ONS
 9051,L, ,BRAUNA-MG230,1014,-31.,     , 10, 2,2023,ONS
 9052,L, ,S.ANGEBIO138,1021,-12.,   7., 10, 2,2023,ONS
 9054,L, ,PF+S+A-SP088, 973,-45.,     , 20, 2,2023,ONS
 9055,L, ,IN+T+G-SP088, 952,-42.,     , 20, 2,2023,ONS
 9056,L, ,YE+T+M-SP088,1030,-37.,     , 20, 2,2023,ONS
 9057,L, ,ITU1---SP088,1022,-38.,     , 20, 2,2023,ONS
 9058,L, ,PORTOG-SP088,1003,-41.,     , 20, 2,2023,ONS
 9059,L, ,ITU2---SP088,1023,-37.,     , 20, 2,2023,ONS
 9060,L, ,ZF+FLE-SP088,1001,-39.,     , 20, 2,2023,ONS
 9061,L, ,GUANH2-MG138,1004,-34., 10.9, 10, 2,2023,ONS
 9062,L, ,PECAN2-MG138,1023,-34.,     , 10, 2,2023,ONS
 9063,L, ,BRAUNA-MG161, 994,-30.,     , 10, 2,2023,ONS
 9064,L, ,BRAUNA-MG138, 998,-33.,     , 10, 2,2023,ONS
 9066,L, ,HORTO--MG138,1008,-34.,     , 10, 2,2023,ONS
 9067,L, ,MARAC-PCH138, 964,-36.,     , 10, 2,2023,ONS
 9068,L, ,SMARCO-MG138,1009,-34.,     , 10, 2,2023,ONS
 9069,L, ,SLUZI1-MG138, 996,-33.,     , 10, 2,2023,ONS
 9070,L, ,ADELAI-MG138,1000,-32.,     , 10, 2,2023,ONS
 9071,L, ,CPRATE-MG138,1001,-32.,     , 10, 2,2023,ONS
 9072,L, ,BPRETO-MG138,1001,-32.,     , 10, 2,2023,ONS
 9073,L, ,GUTIER-MG138,1046,-34.,     , 10, 2,2023,ONS
 9074,L, ,BONSUC-MG138,1047,-34.,     , 10, 2,2023,ONS
 9075,L, ,CISLUZ-MG138, 998,-34.,   6., 10, 2,2023,ONS
 9076,L, ,SABARA-MG138,1035,-35.,     , 10, 2,2023,ONS
 9077,L, ,SION---MG138,1050,-35.,     , 10, 2,2023,ONS
 9078,L, ,CENTRO-MG138,1050,-35.,     , 10, 2,2023,ONS
 9079,L, ,SEFIGE-MG138,1009,-34.,     , 10, 2,2023,ONS
 9080,L, ,SRCALDPCH138,1019,-28.,   .9, 10, 2,2023,ONS
 9081,L, ,ANDRA2-MG138,1010,-29.,     , 10, 2,2023,ONS
 9082,L, ,OUROFIPCH138,1005,-30.,  1.1, 10, 2,2023,ONS
 9083,L, ,BDAMATPCH138,1008,-30.,  1.9, 10, 2,2023,ONS
 9084,L, ,P.A-2--MG138, 985,-30.,     , 10, 2,2023,ONS
 9085,L, ,P.A-1-TAP138, 982,-31.,     , 10, 2,2023,ONS
 9086,L, ,SRSAPU-MG138, 992,-29.,     , 10, 2,2023,ONS
 9087,L, ,BRASOP-MG138,1006,-28.,     , 10, 2,2023,ONS
 9088,L, ,ALFEN2-MG138,1007,-38.,     , 10, 2,2023,ONS
 9089,L, ,ALFEN1PCH138,1008,-38.,  8.5, 10, 2,2023,ONS
 9090,L, ,PARAGU-MG138,1002,-32.,     , 10, 2,2023,ONS
 9091,L, ,PALE2--MG138,1013,-29.,     , 10, 2,2023,ONS
 9092,L, ,PALE1--MG138,1014,-29.,     , 10, 2,2023,ONS
 9093,L, ,PCALD2-MG138,1024,-28.,     , 10, 2,2023,ONS
 9094,L, ,BOTEL-PCH138,1017,-30.,   .3, 10, 2,2023,ONS
 9095,L, ,MACHA2-MG138,1005,-35.,     , 10, 2,2023,ONS
 9096,L, ,SVERDE-MG138,1002,-32.,     , 10, 2,2023,ONS
 9097,L, ,LAF-T6-MG013,1020,-36.,     , 10, 2,2023,ONS
 9099,L,1,CACHOEPCH013,1032,-31., 17.7, 10, 2,2023,ONS
 9100,L,1,ROCH-GUTE001,1011,-34.,  59., 20, 2,2023,ONS
 9101,L,1,ROCH-VUTE001, 998,-35.,  27., 20, 2,2023,ONS
 9102,L, ,SOLVAY-SP440,1040,-34.,     , 20, 2,2023,ONS
 9103,L, ,SOLVAY-SP088,1030,-36.,     , 20, 2,2023,ONS
 9104,L, ,CUBAT--SP230,1020,-36.,     , 20, 2,2023,ONS
 9105,L, ,CUBATA-SP230,1020,-36.,     , 20, 2,2023,ONS
 9106,L, ,TOYOTA-SP230,1005,-40.,     , 20, 2,2023,ONS
 9107,L, ,REPLAN-SP138, 981,-30.,     , 20, 2,2023,ONS
 9108,L, ,QUELUZPCH088,1015,-26.,     , 20, 2,2023,ONS
 9109,L,1,QUELUZPCH013, 990,-20., 21.4, 20, 2,2023,ONS
 9110,L, ,LAVRINPCH088,1012,-27.,     , 20, 2,2023,ONS
 9111,L,1,LAVRINPCH013, 990,-22., 21.4, 20, 2,2023,ONS
 9112,L, ,DECASA-SP088,1001,-23.,     , 20, 2,2023,ONS
 9113,L, ,DCASA--SP088,1001,-23.,     , 20, 2,2023,ONS
 9114,L, ,DCASA-BIO013,1004,-23.,     , 20, 2,2023,ONS
 9115,L,1,IPAUS-BIO013,1020,-34.,   0., 20, 2,2023,ONS
 9116,L, ,IPAUSS-SP088,1022,-34.,     , 20, 2,2023,ONS
 9117,L, ,IPAUS--SP088,1022,-34.,     , 20, 2,2023,ONS
 9122,L, ,AMITAL-SP138,1000,-29.,     , 20, 2,2023,ONS
 9123,L, ,GV-BRA-SP230,1014,-28.,     , 20, 2,2023,ONS
 9124,L, ,LOGUM--SP138, 998,-30.,     , 20, 2,2023,ONS
 9125,L, ,DTC-IT-SP138,1005,-33.,     , 20, 2,2023,ONS
 9126,L,1,RVERM-BIO138,1003,-17.,   0., 20, 2,2023,ONS
 9127,L, ,EMPLAL-SP138, 998,-8.2,     , 20, 2,2023,ONS
 9128,L, ,VIDRO1-SP138, 987,-30.,     , 20, 2,2023,ONS
 9129,L, ,HONDA--SP138, 997,-30.,     , 20, 2,2023,ONS
 9130,L, ,INCOPI-SP138,1002,-32.,     , 20, 2,2023,ONS
 9132,L, ,GUA-1Y-SP069, 997,-17.,     , 20, 2,2023,ONS
 9133,L, ,MUDBIT-SP069, 993,-18.,     , 20, 2,2023,ONS
 9134,L, ,MU-BIT-SP069,1004,-17.,     , 20, 2,2023,ONS
 9135,L, ,IGP-1Y-SP138,1010,-50.,     , 20, 2,2023,ONS
 9136,L, ,IGP-2Y-SP138,1011,-50.,     , 20, 2,2023,ONS
 9137,L, ,SER-1Y-SP138,1004,-51.,     , 20, 2,2023,ONS
 9138,L, ,SER-2Y-SP138, 998,-51.,     , 20, 2,2023,ONS
 9139,L, ,CAN-1Y-SP138, 998,-51.,     , 20, 2,2023,ONS
 9140,L, ,CAN-2Y-SP138,1003,-51.,     , 20, 2,2023,ONS
 9165,L,1,HORIZOEOL034, 993,-25.,   .4, 19, 1,2023,ONS
 9176,L, ,CHUI-1EOL034, 985,-30.,     , 18, 1,2023,ONS
 9177,L, ,CHUI-2EOL034, 986,-30.,     , 18, 1,2023,ONS
 9178,L, ,CHUI-4EOL034, 993,-27.,     , 18, 1,2023,ONS
 9179,L, ,CHUI-5EOL034, 986,-29.,     , 18, 1,2023,ONS
 9180,L, ,MINUA1EOL034, 996,-27.,     , 18, 1,2023,ONS
 9182,L, ,XANGRI-RS069, 998,-39.,     , 18, 1,2023,ONS
 9183,L,1,XANGRIEOL034,1002,-36.,  8.1, 18, 1,2023,ONS
 9184,L, ,PALMASEOL138,1018,-8.4,   .5, 13, 1,2023,ONS
 9195,L, ,RGR2-VUTE001,1015,-33.,     , 18, 1,2023,ONS
 9196,L, ,LBARR4-RS034,1002,-36.,     , 18, 1,2023,ONS
 9197,L, ,MANGU3-RS138, 987,-29.,     , 18, 1,2023,ONS
 9198,L, ,MANGU3-RS012, 995,-27.,     , 18, 1,2023,ONS
 9199,L, ,STIHL--RS138,1002,-42.,     , 18, 1,2023,ONS
 9200,L, ,Sleopol2-138,1007,-37.,     , 18, 1,2023,ONS
 9201,L, ,CBOM-A-RS023,1000,-39.,     , 18, 1,2023,ONS
 9202,L, ,LI1TAP-RS000, 970,-36.,     , 18, 1,2023,ONS
 9203,L, ,LIVRA2-RS013, 964,-37.,     , 18, 1,2023,ONS
 9204,L, ,LIVRA2-RS069, 970,-36.,     , 18, 1,2023,ONS
 9205,L, ,MACAMB-RS023,1000,-42.,     , 18, 1,2023,ONS
 9206,L, ,SBORJA-RS023,1000,-41.,     , 18, 1,2023,ONS
 9207,L, ,CIPA-A-RS023,1000,-39.,     , 18, 1,2023,ONS
 9208,L, ,SVICEN-RS023,1000,-42.,     , 18, 1,2023,ONS
 9209,L, ,SCHARL-RS023,1000,-39.,     , 18, 1,2023,ONS
 9210,L, ,VAIT34-RS013,1000,-45.,     , 18, 1,2023,ONS
 9211,L, ,VAIRT5-RS013,1000,-44.,     , 18, 1,2023,ONS
 9213,L, ,LI2TAP-RS000, 969,-36.,     , 18, 1,2023,ONS
 9214,L, ,CANOA3-RS138,1004,-36.,     , 18, 1,2023,ONS
 9215,L, ,NHAMB2-RS138,1016,-41.,     , 18, 1,2023,ONS
 9216,L, ,CBOM-B-RS023,1000,-39.,     , 18, 1,2023,ONS
 9217,L, ,CIPA-B-RS023,1000,-41.,     , 18, 1,2023,ONS
 9218,L,1,PSJOAOUHE002, 997,-20.,  58., 18, 1,2023,ONS
 9219,L, ,PSJOAO-RS069,1009,-25.,     , 18, 1,2023,ONS
 9220,L,1,SJOSE-UHE002, 980,-19.,  38., 18, 1,2023,ONS
 9221,L, ,SJOSE--RS069,1020,-24.,     , 18, 1,2023,ONS
 9222,L,1,KOTZIAPCH006,1007,-32.,   4., 18, 1,2023,ONS
 9223,L, ,KOTZIA-RS138,1009,-33.,     , 18, 1,2023,ONS
 9224,L,1,DREHERPCH006,1007,-32.,  5.1, 18, 1,2023,ONS
 9225,L, ,DREHER-RS138,1010,-33.,     , 18, 1,2023,ONS
 9226,L, ,GKNPAL-RS069,1002,-40.,     , 18, 1,2023,ONS
 9227,L, ,BRPALE-RS069, 993,-44.,     , 18, 1,2023,ONS
 9228,L, ,LATPAL-RS069, 995,-44.,     , 18, 1,2023,ONS
 9229,L, ,MNAPA--RS069,1000,-41.,     , 18, 1,2023,ONS
 9230,L, ,GERPGR-RS069,1000,-41.,     , 18, 1,2023,ONS
 9231,L, ,FRPPGR-RS069,1001,-41.,     , 18, 1,2023,ONS
 9232,L, ,ALVORA-RS069,1004,-44.,     , 18, 1,2023,ONS
 9233,L, ,VIAMA1-RS069, 999,-43.,     , 18, 1,2023,ONS
 9234,L, ,PALE1A-RS069,1000,-40.,     , 18, 1,2023,ONS
 9235,L, ,PALE1B-RS069,1000,-40.,     , 18, 1,2023,ONS
 9236,L, ,PALEG2-RS069,1000,-41.,     , 18, 1,2023,ONS
 9238,L, ,PALEG7-RS069,1008,-41.,     , 18, 1,2023,ONS
 9239,D, ,SJER60-RS013, 958,-46.,   5., 18, 1,2023,ONS
 9241,L, ,ELDORA-RS023,1000,-41.,     , 18, 1,2023,ONS
 9242,L, ,PMEDIC-RS069,1004,-36.,     , 18, 1,2023,ONS
 9243,L, ,PALE4A-RS013,1000,-40.,     , 18, 1,2023,ONS
 9244,L, ,PALEG6-RS013,1000,-45.,     , 18, 1,2023,ONS
 9245,L, ,PALE10-RS013,1000,-40.,     , 18, 1,2023,ONS
 9246,L, ,PAL13A-RS013,1000,-43.,     , 18, 1,2023,ONS
 9247,L, ,PAL12--RS069,1004,-41.,     , 18, 1,2023,ONS
 9248,L, ,P12-2Y-RS069,1004,-42.,     , 18, 1,2023,ONS
 9249,L, ,P12-1Y-RS069,1005,-41.,     , 18, 1,2023,ONS
 9250,L, ,SAPATR-RS023,1000,-46.,     , 18, 1,2023,ONS
 9251,L, ,PALE4B-RS013,1000,-40.,     , 18, 1,2023,ONS
 9252,L, ,PALE4C-RS013,1000,-40.,     , 18, 1,2023,ONS
 9253,L, ,PALE4E-RS013,1000,-43.,     , 18, 1,2023,ONS
 9254,L, ,PALE4E-RS013,1000,-41.,     , 18, 1,2023,ONS
 9256,L, ,AEROPO-RS069,1000,-41.,     , 18, 1,2023,ONS
 9257,L, ,MENDEU-RS069, 999,-43.,     , 18, 1,2023,ONS
 9258,L, ,ALVOR2-RS069, 982,-46.,     , 18, 1,2023,ONS
 9260,L, ,PAL13B-RS013,1000,-44.,     , 18, 1,2023,ONS
 9261,L, ,CLARGO-RS069,1006,-27.,     , 18, 1,2023,ONS
 9262,L, ,PALE12-RS230,1004,-38.,     , 18, 1,2023,ONS
 9263,L, ,VIAMA3-RS230,1001,-38.,     , 18, 1,2023,ONS
 9264,L, ,VIAMA3-RS069,1010,-41.,     , 18, 1,2023,ONS
 9265,L, ,AFPIRA-RS034, 971,-42.,     , 18, 1,2023,ONS
 9266,L, ,PALEG3-RS069, 997,-43.,     , 18, 1,2023,ONS
 9267,L, ,PALEG5-RS069,1005,-42.,     , 18, 1,2023,ONS
 9268,L, ,PALE14-RS069,1002,-45.,     , 18, 1,2023,ONS
 9269,L, ,PALE16-RS069, 975,-45.,     , 18, 1,2023,ONS
 9270,L, ,VIAMO2-RS069,1002,-42.,     , 18, 1,2023,ONS
 9271,L, ,PALE15-RS069, 982,-47.,     , 18, 1,2023,ONS
 9272,L, ,P15TAP-RS069, 998,-45.,     , 18, 1,2023,ONS
 9273,L, ,VP1TAP-RS069,1007,-41.,     , 18, 1,2023,ONS
 9274,L, ,VONPA1-RS069,1006,-41.,     , 18, 1,2023,ONS
 9275,L, ,AGUCLA-RS069, 996,-44.,     , 18, 1,2023,ONS
 9276,L, ,RINCAO-RS069,1007,-45.,     , 18, 1,2023,ONS
 9277,L, ,ZAFFAR-RS069,1001,-40.,     , 18, 1,2023,ONS
 9278,L, ,CASTER-RS230, 999,-34.,     , 18, 1,2023,ONS
 9279,L, ,CAX5-A-RS013,1000,-39.,     , 18, 1,2023,ONS
 9281,L, ,CAXIA2-RS013,1000,-41.,     , 18, 1,2023,ONS
 9282,L, ,CAX5-B-RS013,1000,-38.,     , 18, 1,2023,ONS
 9284,L, ,GRARGE-RS023,1000,-41.,     , 18, 1,2023,ONS
 9285,L, ,SANGEL-RS023,1000,-32.,     , 18, 1,2023,ONS
 9290,L, ,PUCPAL-RS069,1003,-42.,     , 18, 1,2023,ONS
 9292,L, ,SMARCO-RS069, 986,-37., 14.4, 18, 1,2023,ONS
 9293,L, ,PTOTAP-RS069, 996,-38.,     , 18, 1,2023,ONS
 9294,L, ,POTOME-RS069, 996,-38.,     , 18, 1,2023,ONS
 9295,L, ,EBETAP-RS069,1002,-37.,     , 18, 1,2023,ONS
 9296,L, ,EBERLE-RS069,1002,-37.,     , 18, 1,2023,ONS
 9297,L, ,RANTAP-RS069,1003,-37.,     , 18, 1,2023,ONS
 9298,L, ,RANDON-RS069,1003,-37.,     , 18, 1,2023,ONS
 9299,L, ,FCUNHA-RS069, 985,-39.,     , 18, 1,2023,ONS
 9300,L, ,PALE6B-RS013,1000,-42.,     , 18, 1,2023,ONS
 9301,L, ,PAL10B-RS013,1000,-41.,     , 18, 1,2023,ONS
 9302,L, ,RESTIN-RS230, 994,-39.,     , 18, 1,2023,ONS
 9303,L, ,RESTIN-RS069,1009,-44.,     , 18, 1,2023,ONS
 9304,L, ,CACHO3-RS230,1038,-25.,     , 18, 1,2023,ONS
 9305,L, ,CACHO3-RS138,1000,-27.,     , 18, 1,2023,ONS
 9306,L, ,SHIGUA-RS069,1003,-41.,     , 18, 1,2023,ONS
 9308,L, ,PASSME-RS069, 999,-31.,     , 18, 1,2023,ONS
 9309,L, ,SCAVA2-RS069,1003,-30.,     , 18, 1,2023,ONS
 9310,L,1,SCAVA2PCH006,1003,-29.,  5.8, 18, 1,2023,ONS
 9311,L, ,PEZZI--RS069,1003,-33.,     , 18, 1,2023,ONS
 9312,L,1,PEZZI-PCH006,1003,-32.,  3.8, 18, 1,2023,ONS
 9313,L, ,AFLORE-PR138, 969,-25.,     , 13, 1,2023,ONS
 9314,L, ,AFLOREUTE034, 969,-25.,     , 13, 1,2023,ONS
 9315,L, ,PMEI-Y-RS000, 999,-30.,     , 18, 1,2023,ONS
 9316,L, ,COOPCA-PR138,1007,-22.,     , 13, 1,2023,ONS
 9317,L, ,COOPCABIO034,1006,-23.,     , 13, 1,2023,ONS
 9320,L, ,DISJP--PR069,1009,-34.,     , 13, 1,2023,ONS
 9321,L, ,CCOM-A-PR013,1000,-31.,     , 13, 1,2023,ONS
 9322,L, ,DISJPA-PR013,1000,-31.,     , 13, 1,2023,ONS
 9323,L, ,JAGUAR-PR013,1000,-33.,  2.1, 13, 1,2023,ONS
 9324,L, ,PGROS1-PR034,1020,-28.,     , 13, 1,2023,ONS
 9325,L, ,PGROS3-PR034,1005,-33.,     , 13, 1,2023,ONS
 9326,L, ,PGROS1-PR013,1028,-29.,     , 13, 1,2023,ONS
 9327,L, ,PGRON1-PR034,1013,-33.,     , 13, 1,2023,ONS
 9328,L, ,PGRON2-PR034, 996,-31.,  3.1, 13, 1,2023,ONS
 9329,L, ,PGRON1-PR013, 980,-34.,     , 13, 1,2023,ONS
 9330,L, ,SMATT1-PR034,1004,-29.,     , 13, 1,2023,ONS
 9331,L, ,SMATT2-PR013, 980,-29.,     , 13, 1,2023,ONS
 9332,L, ,CASS-A-PR013,1000,-31.,     , 13, 1,2023,ONS
 9333,L, ,FIGUE1-PR000,1020,-24.,     , 13, 1,2023,ONS
 9334,L, ,FIGUEI-PR013,1006,-26.,     , 13, 1,2023,ONS
 9335,L, ,AREIA--PR000, 981,-14.,     , 13, 1,2023,ONS
 9336,L, ,AREIA--PR013, 978,-14.,     , 13, 1,2023,ONS
 9337,L, ,GPSOU1-PR000,1018,-30.,     , 13, 1,2023,ONS
 9338,L, ,GPSOUZ-PR013,1013,-30.,     , 13, 1,2023,ONS
 9339,L, ,MANDAC-PR138,1004,-22.,     , 13, 1,2023,ONS
 9340,L, ,PBRANC-PR034,1008,-13.,  7.6, 13, 1,2023,ONS
 9341,L, ,PBRANC-PR013,1000,-18.,     , 13, 1,2023,ONS
 9342,L, ,CINDUA-PR013,1000,-33.,     , 13, 1,2023,ONS
 9343,L, ,PGROSS-PR000,1023,-28.,     , 13, 1,2023,ONS
 9344,L, ,PGROSN-PR000, 995,-31.,     , 13, 1,2023,ONS
 9345,L, ,SMATE1-PR000,1003,-29.,     , 13, 1,2023,ONS
 9346,L, ,SMATE1-PR013,1009,-29.,     , 13, 1,2023,ONS
 9347,L, ,SMATE2-PR000, 979,-29.,     , 13, 1,2023,ONS
 9348,L, ,SMATE2-PR034, 985,-29.,     , 13, 1,2023,ONS
 9349,L, ,PERTAP-PR230,1007,-27.,     , 13, 1,2023,ONS
 9350,L, ,PEROXI-PR230,1005,-28.,     , 13, 1,2023,ONS
 9351,L, ,HUBNER-PR230,1005,-28.,     , 13, 1,2023,ONS
 9353,L, ,COOPAV-PR138,1002,-14.,     , 13, 1,2023,ONS
 9354,L, ,BAIGUA-PR230,1003,-5.7,     , 13, 1,2023,ONS
 9355,L, ,PRCITY-PR138, 999,-23.,     , 13, 1,2023,ONS
 9356,L,1,BAIGUAUHE003, 983,-.89, 264., 13, 1,2023,ONS
 9357,L, ,KLABIN-PR230, 975,-23.,     , 13, 1,2023,ONS
 9358,L, ,BERNEC-PR230,1004,-28.,     , 13, 1,2023,ONS
 9359,L, ,UBER-A-PR013,1000,-36.,     , 13, 1,2023,ONS
 9360,L, ,BOSCH2-PR069,1008,-33.,     , 13, 1,2023,ONS
 9361,L, ,UBER-B-PR013,1000,-31.,     , 13, 1,2023,ONS
 9362,L,1,BERNECUTE000,1012,-27., 13.6, 13, 1,2023,ONS
 9363,L, ,KLABI2-PR069,1006,-27.,     , 13, 1,2023,ONS
 9364,L, ,KLABI3-PR069, 998,-27.,     , 13, 1,2023,ONS
 9365,L, ,AGUVER-PR069,1003,-33.,     , 13, 1,2023,ONS
 9366,L, ,BOMRET-PR069,1009,-34.,     , 13, 1,2023,ONS
 9367,L, ,COLOMB-PR138,1001,-28.,     , 13, 1,2023,ONS
 9368,L,1,RBRANC-PR138,1003,-28.,   1., 13, 1,2023,ONS
 9369,L, ,SITIOC-PR069,1003,-33.,     , 13, 1,2023,ONS
 9370,L, ,Bituru---138, 984,-17.,     , 13, 1,2023,ONS
 9373,L, ,BelaVist-138,1000,-12.,     , 13, 1,2023,ONS
 9377,L, ,VGaucho--138,1005,-17.,     , 13, 1,2023,ONS
 9385,L, ,Atlantic-138, 989,-21.,     , 13, 1,2023,ONS
 9388,L, ,Inga-----138,1004,-22.,     , 13, 1,2023,ONS
 9390,L, ,SPEDIV-PR138, 994,-20.,     , 13, 1,2023,ONS
 9391,L, ,JTAVOR-PR138, 991,-27.,     , 13, 1,2023,ONS
 9392,L, ,ENT874-RS069,1007,-41.,     , 18, 1,2023,ONS
 9395,L, ,CARGIL-PR138, 985,-27.,     , 13, 1,2023,ONS
 9396,L, ,PACCAR-PR138,1003,-25.,     , 13, 1,2023,ONS
 9397,L, ,SUMITO-PR138,1006,-32.,     , 13, 1,2023,ONS
 9399,L, ,REPAR--PR230,1006,-27.,     , 13, 1,2023,ONS
 9400,L, ,CSIQUE-PR069,1006,-33.,     , 13, 1,2023,ONS
 9401,L, ,XAXIM--PR069, 997,-34.,     , 13, 1,2023,ONS
 9402,L, ,BAIRRA-PR069,1001,-35.,     , 13, 1,2023,ONS
 9403,L, ,MARIAL-PR138,1003,-21.,     , 13, 1,2023,ONS
 9404,L, ,TANGAR-PR138,1006,-22.,     , 13, 1,2023,ONS
 9405,L, ,PIGUAC-PR138,1002,-21.,   .9, 13, 1,2023,ONS
 9406,L, ,IBAITI-PR138,1004,-25.,     , 13, 1,2023,ONS
 9407,L, ,STEREZBIO138, 997,-20.,     , 13, 1,2023,ONS
 9408,L, ,PRUDEN-PR138,1006,-17.,  6.8, 13, 1,2023,ONS
 9409,L, ,SEMIRA-PR138,1012,-22.,     , 13, 1,2023,ONS
 9411,L, ,IBEMA--PR138,1001,-14.,     , 13, 1,2023,ONS
 9412,L, ,SAOJOSE--069, 995,-18.,     , 18, 1,2023,ONS
 9413,L, ,CAMBE--PR138,1011,-22.,     , 13, 1,2023,ONS
 9414,L, ,CHOPIN-PR138, 984,-14.,     , 13, 1,2023,ONS
 9416,L, ,SHELEN-PR138, 996,-18.,     , 13, 1,2023,ONS
 9418,L, ,JAMERI-PR069,1009,-34.,     , 13, 1,2023,ONS
